,Artist,Song,lyrics
523,DJ Khaled;Bryson Tiller;Future,Ima Be Alright,"Ay everybody switchin' up, I guess
(DJ Khaled)

It's just the way it is, oh
These niggas beat me to it
Yeah, these niggas started changin', oh no
They changin', they changin'
And everything I got they wanna take it, oh
My money and my lady, no
They wanna separate it
They try and tear us down
They tryna tear us down
Hey, hey, hey

I'm touchin' triple digits, now it's catch up, oh
I'm touchin' M's and my life is pandemonium
I got a re-up for you, you know I invented those
Everything around me trickle like sauce
You niggas old news like a five star
Every single night I got a bad bitch
See her comin' up, she came with another bad one
I done caught 'em vibin' the wave, double jeopardy
They know I'm the king of these melodies
You know I was in the bando, smellin' like a half a key
You can smell the molly comin' off me when you next to me
Put it in my cup and let me medicate
And it all started off with foreplay
(With foreplay)
Cappuccino vodkas in Santa Monica
(Santa Monica)
We was best friends until the fall out
Now I got the lawyers goin' all out

It's just the way it is, oh
(Just the way it is)
These niggas beat me to it
Yeah, these niggas started changin', oh no
(They changin', they changin')
And everything I got they wanna take it, oh
My money and my lady, no
They wanna separate it
They try and tear us down
They tryna tear us down
Hey, hey, hey

Hey, I been reaping those rewards
From my hard work, I'm startin' to see the jealousy
Hey, they talkin' shit, that's what they tellin' me
What? They write it to somebody else instead of me
Okay, hey, I got my dollas, my cash up
They wanna see me on my last one, last one
They tell you things you don't wanna hear
They don't wanna see me with a bad one
No, or see you in a Benz wagon
With your new bag on
The bag that these hatin' bitches only spend a hundred plus tax on
The one we spent five racks on
And I love to get on tracks that I can rap and spit facts on
I'm the one that niggas love to turn they backs on
Yeah, that's cool with me, that's cool with me
(Another one)

It's just the way it is, oh
(Just the way it is)
These niggas beat me to it
Yeah, these niggas started changin', oh no
(They changin', they changin')
And everything I got they wanna take it, oh
My money and my lady, no
They wanna separate it
They try and tear us down
They tryna tear us down
Hey, hey, hey

It's all right, yeah
I'll be all right, yeah
As long as you right here, yeah
I'll be just fine, yeah
(I'll be just fine)
Just fine, yeah
Just fine, yeah
We was best friends until the fall out
Just fine, yeah
We was best friends until the fall out
Just fine, yeah
Now I got the lawyers goin' all out
Hey, hey, hey

They jealous, they want us to fold
That will never happen
They want us broke, so you know what we gonna do?
We gonna become billionaires
From now on when you see me, call me Billy
I'm a be all right, I'm a be just fine

It's just the way it is, oh
(Just the way it is)
These niggas beat me to it
Yeah, these niggas started changin', oh no
(They changin', they changin')
And everything I got they wanna take it, oh
My money and my lady, no
They wanna separate it
They try and tear us down
They tryna tear us down
Hey, hey, hey

Ayo Neil, bless up, bless up, bless up..."
524,Futuristic,King Speech,-1
525,DJ Esco;Future;Lil Uzi Vert,Too Much Sauce,-1
526,Roy Jones Jr.;Mr Magic;Trouble,Can't Be Touched (feat. Mr. Magic & Trouble),"Can't be touched
Can't be stopped
Can't be moved
Can't be rocked
Can't be shook
We hot
When will you niggaz learn

Came to get crunk
Came to bring life
Came to get it started
Came to get it right
Turn down the music
Turn up my mics
When will you niggaz learn

(Magic)
I mean what I speak
I do as I say
I hustle, I grind
Don't get in my way
I'm pimping my hoes
I'm jacking my foes
I spit at the police and duck my P.O.'s
I ain't going to court
You can call a judge
Tell him kiss my ass
'Cause I ain't gonna budge
And I ain't going back to lock up
You trying to glock pop up
I ain't going back to court
And I'm never gonna stop the puffing
Not for nothing
The block they need me
The streets they need me
The club scene nigga
Is mine believe me
You don't believe me

(Trouble)
Open your hearts for me
Look what I got for you
You in the presence of greatness
I'll make it hot for you
Pass the rock to me


Block and I'll run with it
Here for the game
And all the pussy that come with it
So full of focus
Insistent on keeping it going
The Franchise, I exist in a league of my own
Expect attention unfamiliar with being ignored
The truths back, Katies locking and closing the door
Brick wall in the road
I won't move
The King
I'm like Roy in the ring
I can't lose
Show the face of what compares to mine
You wanna war
Mother fucker I ain't hard to find
Now holla back, nigga

(Roy)
I move when my heart say move
Fierce like a lion
Got nothing to prove
Stubborn as a hot damn mule
God in my corner
Nigga can't lose
Trying to take me out my hot damn shoes
See how quick I jump up and give you bitches the blues
They gonna see you on the hot damn news
And that ain't even nothing
Linking me to the crime
Not a print, not a hot damn clue
Beating these niggaz down
Is what I came to do
And I ain't playing 'bout a hot damn rule
Shaking you niggaz down
If you ain't paying your dues
We passing up yo block and oh
My screws are loose
Don't call my hands
Cause you gonna make me act a hot damn fool
Dead discussion, you will not win
'Cause I will not lose"
527,Lil Uzi Vert;Future,Seven Million (feat. Future),"Future
You see I'm drippin' in baguettes
You see I'm drippin' VVS
You see me drippin' doin' the flex

You see me flexin' on your bitch, don't forget about me
You see I'm drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS
You see I'm flexin' on your bitch
You see I'm flexin' VVS's don't forget about me
You see I'm drippin' VVS's, they can't forget about me
You know I'm flexin' on a bitch
You know I'm flexin' on your clique

Lil Uzi Vert
Girl you're cool but you know I could find a better you
Feelings ain't changed but you might need somethin' new
Yeah, might need a better dude
Louis Vuitton, Gabana, Prada, the better shoes

Put my peddle to the floor
Yeah, make it roar
Pull up, skrt, 'Ventador
Jump out, uh, lift my door

And that bitch kinda hard to handle
Chop it, flip it, move it out the bando
Hold up in a Bentley, foreign cars are random
Matter of fact I probably want the Phantom, yeah

Future
You see me flexin' on your bitch, don't forget about me
You see me drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS
You see I'm flexin' on your bitch
You see I'm flexin' VVS's, don't forget about me
You see I'm drippin' VVS's, they can't forget about me
You know I'm flexin' on a bitch
You know I'm flexin' on your clique

Lil Uzi Vert
Put my peddle to the floor
Yeah, make it roar
Pull up, skrt, 'Ventador
Jump out, uh, lift my door

Know I'm flexin' on your clique
Blink of an eye, know that I would take your bitch
I cannot lie, I cannot live life like this
'Cause if I lie then I know it is not real
You can't forget
Baby, please, don't forget about me
Yeah she saw my Rollie, won't forget about me
Addicted to my flexin' now can't live without me

Future
You see me flexin' on your bitch, don't forget about me
You see me drippin' on your bitch, you can't forget about me
You see I'm drippin' VVS
You see I'm flexin' on your bitch
You see I'm flexin' VVS's, don't forget about me
You see I'm drippin' VVS's, they can't forget about me
You know I'm flexin' on a bitch
You know I'm flexin' on your clique

You see I'm drippin' VVS
You see I'm drippin' them baguettes
You see I'm drippin' VVS
You see I'm drippin' them baguettes"
528,XXXTENTACION,Look at Me!,-1
529,DJ Khaled;J. Cole,Jermaine's Interlude,"Can't call it, can't call it
I never came from deep pockets
Why can't I make a deposit?
Can't call it, uh, can't call it
Yeah, can't call it, I can't call it
I never came from deep pockets
Why can't I make a deposit?
Can't call it, can't call it

Oh, I had so many days of crying
Oh, I had so many days of pain
Have you ever been as sad as I am?
Lord, I ask if anything would change?
I can see the future that we're heading
I would say it's better not to tell
If it's anything like this in Heaven
Maybe I'd be better off in hell
(Better off in hell)

Tables do turn and labels do burn, the second that they ask you to sell your soul
Don't you do it, don't you fold, say ""Fuck that shit"" and be bold
'Cause all them stories you told on records worth more than gold
And if you never go gold again, at least you will know
The end of your rope was chose by you and not companies
Who control our remote control and hide the truth on my no
But don't mind me, I'm just high again, smokin' weed to get by again
No, actually I'm lyin' 'cause smokin' it got me smilin'
Rhyming like I rhyme, way back when I would play the violin
Thought that shit wasn't cool, momma sorry, I just stopped tryin'
Paid for your house in hopes there'd be no more reason for cryin'
That shows you how stupid I am, 'cause niggas is out here dying
From police that flash the siren and then pull up and just start firin'
Niggas murkin' each other, n murky water I try and swim
How the fuck do I look when I brag to you about some diamond?
Said all I could say, now I play with thoughts of retirement

Oh, I had so many days of crying
Oh, I had so many days of pain
Have you ever been as sad as I am?
Lord, I ask if anything would change?
I can see the future that we're heading
I would say it's better off not to tell
If it's anything like this in Heaven
Maybe I'd be better off in hell
(Better off in hell)

Can't call it, can't call it
I never came from deep pockets
Why can't I make a deposit?
Can't call it, uh, can't call it
Yeah, can't call it, I can't call it
I never came from deep pockets
Why can't I make a deposit?
Can't call it, can't call it"
530,Esco Racks,100it Racks,-1
531,MadeinTYO,Skateboard P,-1
532,Travis Scott,goosebumps,"Yeah
7:30 in the night
Ooh ooh

I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worry about those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah, when you're not around
When you throw that to the side, yeah
I get those goosebumps every time, yeah

7-1-3 to the 2-8-1, yeah I'm riding
Why they on me? Why they on me? I'm flyin'
Sippin' lowkey I'm sipping lowkey in Onyx
Rider, rider when I'm pullin' up right beside ya
Popstar, lil' Mariah
When I text a cute game, wildness
Throw a stack on the Bible
Never Snapchat or took molly
She fall through plenty, her and all her ginnies
Yeah, we at the top floor, right there off Doheny
Oh no, I can't fuck with y'all
Yeah, when I'm with my squad I cannot do no wrong
Yeah, saucing in the city, don't get misinformed, yeah
They gon' pull up on you (brr, brr, brr)
Yeah, we gon' do some things, some things you can't relate
Yeah, 'cause we from a place, a place you cannot stay
Oh, you can't go, oh, I don't know
Oh, back the fuck up off me (brr, brr, brr)

I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worry about those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah, when you're not around
When you throw that to the side, yeah
I get those goosebumps every time

I want to press my like, yeah, I wanna press my
I want a green light, I wanna be like
I wanna press my line, yeah
I want to take that ride, yeah
I'm gonna press my lime
I wanna green light, I wanna be like, I wanna press my
Mama, dear, spare your feelings
I'm reliving moments, peeling more residual
(I can) buy the building, burn the building, take your bitch, rebuild the building just to fuck some more
(I can) justify my love for you and touch the sky for God to stop, debating war
Put the pussy on a pedestal
Put the pussy on a high horse
That pussy to die for
That pussy to die for
Peter, piper, picked a pepper
So I could pick your brain and put your heart together
We depart the shady parts and party hard, the diamonds yours
The coupe forever
My best shots might shoot forever like (brr)

I get those goosebumps every time, yeah, you come around, yeah
You ease my mind, you make everything feel fine
Worry about those comments
I'm way too numb, yeah, it's way too dumb, yeah
I get those goosebumps every time, I need the Heimlich
Throw that to the side, yeah
I get those goosebumps every time, yeah, when you're not around
When you throw that to the side, yeah
I get those goosebumps every time"
